Date Registered,Date Watched,Onboarded,Paid,Student Country,Student Id,Minutes Watched
6/7/2022,6/19/2022,Yes,1,NG,276887,22.2
6/7/2022,6/19/2022,Yes,1,NG,276938,53.4
6/7/2022,6/20/2022,Yes,1,NG,276938,0.7
6/7/2022,6/20/2022,Yes,1,NG,276887,30.7
6/7/2022,6/21/2022,Yes,1,NG,276887,35.3
6/7/2022,6/23/2022,Yes,1,NG,276938,2.5
6/7/2022,6/23/2022,Yes,1,NG,276887,22.9
6/7/2022,6/25/2022,Yes,1,NG,276938,5.3
6/7/2022,6/26/2022,Yes,1,NG,276938,8.3
6/7/2022,6/26/2022,Yes,1,NG,276887,48.8
6/7/2022,6/27/2022,Yes,1,NG,276938,49.4
6/7/2022,6/28/2022,Yes,1,NG,276938,54.4
6/7/2022,6/29/2022,Yes,1,NG,276938,0.9
6/7/2022,6/29/2022,Yes,1,NG,276887,11.7
6/7/2022,6/30/2022,Yes,1,NG,276938,0.9
6/7/2022,6/30/2022,Yes,1,NG,276887,7
6/7/2022,7/1/2022,Yes,1,NG,276938,13.5
6/7/2022,7/2/2022,Yes,1,NG,276938,49
6/7/2022,7/4/2022,Yes,1,NG,276938,9.5
6/7/2022,7/5/2022,Yes,1,NG,276938,26.9
6/7/2022,7/6/2022,Yes,1,NG,276938,0.2
6/7/2022,7/7/2022,Yes,1,NG,276938,12
6/7/2022,7/8/2022,Yes,1,NG,276938,27
6/7/2022,7/9/2022,Yes,1,NG,276938,22.2
6/7/2022,7/10/2022,Yes,1,NG,276938,38.6
6/8/2022,6/16/2022,Yes,1,NG,277105,0.1
6/8/2022,6/17/2022,Yes,1,NG,277105,34.3
6/8/2022,10/2/2022,Yes,1,NG,277105,0.1
6/8/2022,10/6/2022,Yes,1,NG,277105,28
6/13/2022,9/3/2022,Yes,1,NG,277591,6.2
6/13/2022,9/23/2022,Yes,1,NG,277591,4.5
6/13/2022,10/9/2022,Yes,1,NG,277591,162.1
6/13/2022,10/12/2022,Yes,1,NG,277591,31.4
6/20/2022,7/18/2022,Yes,1,NG,278611,5
6/20/2022,7/19/2022,Yes,1,NG,278611,48.3
6/20/2022,7/20/2022,Yes,1,NG,278611,29.6
6/20/2022,7/21/2022,Yes,1,NG,278611,10
6/20/2022,7/22/2022,Yes,1,NG,278611,1.9
6/20/2022,7/23/2022,Yes,1,NG,278611,15.7
6/20/2022,7/24/2022,Yes,1,NG,278611,19.9
6/20/2022,7/25/2022,Yes,1,NG,278611,27.6
6/20/2022,7/26/2022,Yes,1,NG,278611,31.2
6/20/2022,7/27/2022,Yes,1,NG,278611,4.8
6/20/2022,7/28/2022,Yes,1,NG,278611,24.5
6/20/2022,7/29/2022,Yes,1,NG,278611,36
6/20/2022,7/30/2022,Yes,1,NG,278611,13.9
6/20/2022,8/5/2022,Yes,1,NG,278611,7.1
6/20/2022,8/6/2022,Yes,1,NG,278611,16.3
6/20/2022,8/7/2022,Yes,1,NG,278611,23.9
6/20/2022,8/8/2022,Yes,1,NG,278611,14.2
6/20/2022,8/9/2022,Yes,1,NG,278611,19.6
6/20/2022,8/11/2022,Yes,1,NG,278611,9.5
6/20/2022,8/12/2022,Yes,1,NG,278611,8.4
6/20/2022,8/13/2022,Yes,1,NG,278611,2.6
6/20/2022,8/14/2022,Yes,1,NG,278611,20.7
6/20/2022,8/15/2022,Yes,1,NG,278611,37.6
6/20/2022,8/16/2022,Yes,1,NG,278611,25.3
6/20/2022,8/17/2022,Yes,1,NG,278611,17
6/20/2022,8/18/2022,Yes,1,NG,278611,19.9
6/20/2022,8/19/2022,Yes,1,NG,278611,4.7
6/20/2022,8/20/2022,Yes,1,NG,278611,60.9
6/20/2022,8/21/2022,Yes,1,NG,278611,35.4
6/20/2022,8/23/2022,Yes,1,NG,278611,21.1
6/20/2022,8/24/2022,Yes,1,NG,278611,10.7
6/20/2022,8/28/2022,Yes,1,NG,278611,29.6
6/20/2022,8/30/2022,Yes,1,NG,278611,4.1
6/20/2022,8/31/2022,Yes,1,NG,278611,6.8
6/20/2022,9/5/2022,Yes,1,NG,278611,15.5
6/20/2022,9/6/2022,Yes,1,NG,278611,13.6
6/20/2022,9/19/2022,Yes,1,NG,278611,7.7
6/20/2022,9/20/2022,Yes,1,NG,278611,15.3
6/20/2022,9/21/2022,Yes,1,NG,278611,29.5
6/20/2022,9/22/2022,Yes,1,NG,278611,16.2
6/20/2022,9/23/2022,Yes,1,NG,278611,10.8
6/20/2022,9/25/2022,Yes,1,NG,278611,6.8
6/20/2022,9/27/2022,Yes,1,NG,278611,1.2
6/20/2022,10/2/2022,Yes,1,NG,278611,11.3
6/20/2022,10/11/2022,Yes,1,NG,278611,8.4
6/20/2022,10/12/2022,Yes,1,NG,278611,5.7
6/20/2022,10/13/2022,Yes,1,NG,278611,7.9
6/20/2022,10/18/2022,Yes,1,NG,278611,35.4
6/20/2022,10/20/2022,Yes,1,NG,278611,0.1
6/21/2022,7/13/2022,Yes,1,NG,278833,14.6
6/21/2022,7/14/2022,Yes,1,NG,278833,11.7
6/21/2022,7/15/2022,Yes,1,NG,278833,0.1
6/21/2022,7/16/2022,Yes,1,NG,278833,0.2
6/21/2022,7/17/2022,Yes,1,NG,278833,42.8
6/21/2022,7/19/2022,Yes,1,NG,278833,2.6
6/21/2022,7/20/2022,Yes,1,NG,278833,0.1
6/21/2022,7/21/2022,Yes,1,NG,278833,8.8
6/21/2022,8/2/2022,Yes,1,NG,278833,17.3
6/21/2022,8/3/2022,Yes,1,NG,278833,10.8
6/28/2022,10/12/2022,Yes,1,NG,279562,9.8
6/28/2022,10/13/2022,Yes,1,NG,279562,19.9
6/28/2022,10/17/2022,Yes,1,NG,279562,17.9
6/28/2022,10/18/2022,Yes,1,NG,279562,36.2
6/28/2022,10/19/2022,Yes,1,NG,279562,18.2
6/28/2022,10/20/2022,Yes,1,NG,279562,52.9
7/24/2022,7/30/2022,Yes,1,NG,282507,11.7
7/24/2022,7/31/2022,Yes,1,NG,282507,16.7
7/24/2022,8/1/2022,Yes,1,NG,282507,43
7/24/2022,8/2/2022,Yes,1,NG,282507,10.9
7/24/2022,8/3/2022,Yes,1,NG,282507,14.1
7/24/2022,8/6/2022,Yes,1,NG,282507,15.6
7/24/2022,8/7/2022,Yes,1,NG,282507,38.5
7/24/2022,8/8/2022,Yes,1,NG,282507,17.7
7/24/2022,8/9/2022,Yes,1,NG,282507,1.3
7/24/2022,8/12/2022,Yes,1,NG,282507,2.5
7/24/2022,8/13/2022,Yes,1,NG,282507,2.4
7/24/2022,8/16/2022,Yes,1,NG,282507,14.9
7/24/2022,8/17/2022,Yes,1,NG,282507,8.1
7/24/2022,8/18/2022,Yes,1,NG,282507,5.5
7/24/2022,8/19/2022,Yes,1,NG,282507,4.5
7/24/2022,8/21/2022,Yes,1,NG,282507,8.3
7/24/2022,8/23/2022,Yes,1,NG,282507,36
7/24/2022,8/25/2022,Yes,1,NG,282507,3.9
7/24/2022,8/26/2022,Yes,1,NG,282507,23.5
7/24/2022,8/29/2022,Yes,1,NG,282507,25.5
7/24/2022,8/30/2022,Yes,1,NG,282507,10.2
7/24/2022,8/31/2022,Yes,1,NG,282507,22.7
7/24/2022,9/1/2022,Yes,1,NG,282507,14.7
7/24/2022,9/3/2022,Yes,1,NG,282507,29.4
7/25/2022,7/26/2022,Yes,1,NG,282542,36.3
7/25/2022,7/26/2022,Yes,1,NG,282564,123.1
7/25/2022,7/27/2022,Yes,1,NG,282564,24.5
7/25/2022,7/27/2022,Yes,1,NG,282542,71.4
7/25/2022,7/28/2022,Yes,1,NG,282542,6.4
7/25/2022,7/28/2022,Yes,1,NG,282564,22.4
7/25/2022,7/29/2022,Yes,1,NG,282564,16.1
7/25/2022,7/29/2022,Yes,1,NG,282542,27.3
7/25/2022,7/30/2022,Yes,1,NG,282542,60.7
7/25/2022,7/31/2022,Yes,1,NG,282542,29.8
7/25/2022,7/31/2022,Yes,1,NG,282564,31
7/25/2022,8/1/2022,Yes,1,NG,282542,47.2
7/25/2022,8/2/2022,Yes,1,NG,282542,28.1
7/25/2022,8/3/2022,Yes,1,NG,282542,90
7/25/2022,8/4/2022,Yes,1,NG,282542,0.3
7/25/2022,8/5/2022,Yes,1,NG,282542,6.9
7/25/2022,8/8/2022,Yes,1,NG,282542,25.6
7/25/2022,8/9/2022,Yes,1,NG,282542,56.2
7/25/2022,8/10/2022,Yes,1,NG,282542,49.1
7/25/2022,8/11/2022,Yes,1,NG,282542,165.8
7/25/2022,8/12/2022,Yes,1,NG,282542,30.5
7/25/2022,8/13/2022,Yes,1,NG,282542,26
7/25/2022,8/14/2022,Yes,1,NG,282542,67.6
7/25/2022,8/15/2022,Yes,1,NG,282542,43.6
7/25/2022,8/16/2022,Yes,1,NG,282542,10.2
7/25/2022,8/18/2022,Yes,1,NG,282542,35
7/25/2022,8/19/2022,Yes,1,NG,282542,29.5
7/25/2022,8/20/2022,Yes,1,NG,282542,73.3
7/25/2022,8/21/2022,Yes,1,NG,282542,18.8
7/25/2022,8/22/2022,Yes,1,NG,282542,11.6
7/25/2022,8/23/2022,Yes,1,NG,282542,73.1
7/25/2022,8/24/2022,Yes,1,NG,282542,36.8
7/25/2022,8/25/2022,Yes,1,NG,282542,30.5
7/25/2022,8/26/2022,Yes,1,NG,282542,17.3
7/25/2022,8/27/2022,Yes,1,NG,282542,56.7
7/25/2022,8/28/2022,Yes,1,NG,282542,138.2
7/25/2022,8/29/2022,Yes,1,NG,282542,32
7/25/2022,9/1/2022,Yes,1,NG,282542,20.6
7/25/2022,9/3/2022,Yes,1,NG,282542,8.4
7/25/2022,9/5/2022,Yes,1,NG,282542,54.8
7/25/2022,9/10/2022,Yes,1,NG,282564,8
7/25/2022,9/11/2022,Yes,1,NG,282564,6.4
7/25/2022,9/13/2022,Yes,1,NG,282564,37
7/25/2022,9/14/2022,Yes,1,NG,282564,35.4
7/25/2022,9/15/2022,Yes,1,NG,282542,1.3
7/25/2022,9/16/2022,Yes,1,NG,282564,49.8
7/25/2022,9/18/2022,Yes,1,NG,282564,27.9
7/25/2022,9/18/2022,Yes,1,NG,282542,102.1
7/25/2022,9/19/2022,Yes,1,NG,282564,8.3
7/25/2022,9/19/2022,Yes,1,NG,282542,33.6
7/25/2022,9/20/2022,Yes,1,NG,282564,8.2
7/25/2022,9/22/2022,Yes,1,NG,282542,25
7/25/2022,9/22/2022,Yes,1,NG,282564,27.9
7/25/2022,9/23/2022,Yes,1,NG,282542,3.5
7/25/2022,9/24/2022,Yes,1,NG,282542,20.7
7/25/2022,9/25/2022,Yes,1,NG,282564,32.7
7/25/2022,9/25/2022,Yes,1,NG,282542,85.3
7/25/2022,9/27/2022,Yes,1,NG,282564,42.5
7/25/2022,9/29/2022,Yes,1,NG,282564,15.1
7/25/2022,10/3/2022,Yes,1,NG,282564,15.4
7/25/2022,10/5/2022,Yes,1,NG,282542,1.3
7/25/2022,10/6/2022,Yes,1,NG,282542,37
7/25/2022,10/7/2022,Yes,1,NG,282542,0.3
7/25/2022,10/8/2022,Yes,1,NG,282542,10.9
7/25/2022,10/9/2022,Yes,1,NG,282542,6.3
7/25/2022,10/20/2022,Yes,1,NG,282542,28.4
7/26/2022,9/9/2022,Yes,1,NG,282629,19.4
7/26/2022,9/10/2022,Yes,1,NG,282629,11.4
7/26/2022,9/13/2022,Yes,1,NG,282629,3.9
7/26/2022,9/19/2022,Yes,1,NG,282629,21.3
7/26/2022,9/21/2022,Yes,1,NG,282629,26
7/26/2022,9/22/2022,Yes,1,NG,282629,23.9
7/26/2022,9/23/2022,Yes,1,NG,282629,0.1
7/26/2022,9/27/2022,Yes,1,NG,282629,1.7
7/26/2022,9/28/2022,Yes,1,NG,282629,19
7/26/2022,9/29/2022,Yes,1,NG,282629,27.1
7/26/2022,9/30/2022,Yes,1,NG,282629,26.4
7/26/2022,10/1/2022,Yes,1,NG,282629,2.6
7/26/2022,10/2/2022,Yes,1,NG,282629,0.2
7/26/2022,10/3/2022,Yes,1,NG,282629,3
7/26/2022,10/4/2022,Yes,1,NG,282629,39.6
7/26/2022,10/5/2022,Yes,1,NG,282629,6.7
7/26/2022,10/8/2022,Yes,1,NG,282629,0.1
9/5/2022,10/1/2022,Yes,1,NG,289567,77.2
9/5/2022,10/2/2022,Yes,1,NG,289567,24.9
9/5/2022,10/3/2022,Yes,1,NG,289567,10.4
9/5/2022,10/4/2022,Yes,1,NG,289567,20.7
9/5/2022,10/10/2022,Yes,1,NG,289567,71.9
9/5/2022,10/12/2022,Yes,1,NG,289567,34.5
9/5/2022,10/13/2022,Yes,1,NG,289567,25.5
9/5/2022,10/14/2022,Yes,1,NG,289567,29.7
9/5/2022,10/15/2022,Yes,1,NG,289567,13
9/5/2022,10/17/2022,Yes,1,NG,289567,8.8
9/5/2022,10/18/2022,Yes,1,NG,289567,64.5
9/5/2022,10/19/2022,Yes,1,NG,289567,41.1
10/4/2022,10/4/2022,Yes,1,NG,293251,0.1
1/1/2022,1/1/2022,Yes,1,NL,258862,40.5
1/1/2022,1/2/2022,Yes,1,NL,258862,67.6
1/1/2022,1/3/2022,Yes,1,NL,258862,20.4
1/1/2022,1/7/2022,Yes,1,NL,258862,31
1/1/2022,1/13/2022,Yes,1,NL,258862,20.1
1/1/2022,1/15/2022,Yes,1,NL,258862,43.8
1/1/2022,1/18/2022,Yes,1,NL,258862,14.8
1/1/2022,1/19/2022,Yes,1,NL,258862,21.1
1/1/2022,1/20/2022,Yes,1,NL,258862,7.4
1/1/2022,8/8/2022,Yes,1,NL,258862,21.7
1/1/2022,8/23/2022,Yes,1,NL,258862,46.2
1/1/2022,8/24/2022,Yes,1,NL,258862,39
1/1/2022,8/25/2022,Yes,1,NL,258862,38.9
1/1/2022,8/26/2022,Yes,1,NL,258862,1.3
1/1/2022,8/27/2022,Yes,1,NL,258862,26.7
1/1/2022,8/28/2022,Yes,1,NL,258862,29.5
1/1/2022,8/30/2022,Yes,1,NL,258862,10.8
1/1/2022,9/6/2022,Yes,1,NL,258862,58.5
1/1/2022,9/7/2022,Yes,1,NL,258862,13.6
1/1/2022,9/8/2022,Yes,1,NL,258862,45.9
1/1/2022,9/9/2022,Yes,1,NL,258862,40.7
1/6/2022,1/9/2022,Yes,1,NL,259476,15.5
1/6/2022,1/10/2022,Yes,1,NL,259476,19.5
1/6/2022,1/11/2022,Yes,1,NL,259476,30.4
1/6/2022,1/12/2022,Yes,1,NL,259476,10
1/6/2022,1/13/2022,Yes,1,NL,259476,10.3
1/10/2022,1/10/2022,Yes,1,NL,259953,10
1/10/2022,1/11/2022,Yes,1,NL,259953,44.2
1/10/2022,1/12/2022,Yes,1,NL,259953,69.9
1/10/2022,1/13/2022,Yes,1,NL,259953,79.4
1/10/2022,1/14/2022,Yes,1,NL,259953,49.8
1/10/2022,1/15/2022,Yes,1,NL,259953,37.5
1/10/2022,1/16/2022,Yes,1,NL,259953,71.2
1/10/2022,1/17/2022,Yes,1,NL,259953,80.4
1/10/2022,1/18/2022,Yes,1,NL,259953,30.8
1/10/2022,1/19/2022,Yes,1,NL,259953,21.4
1/10/2022,1/20/2022,Yes,1,NL,259953,42.9
1/10/2022,1/21/2022,Yes,1,NL,259953,142.4
1/10/2022,1/24/2022,Yes,1,NL,259953,25.8
1/10/2022,1/31/2022,Yes,1,NL,259953,13.8
1/10/2022,2/7/2022,Yes,1,NL,259953,11
1/10/2022,2/9/2022,Yes,1,NL,259953,19.2
1/10/2022,2/10/2022,Yes,1,NL,259953,28.5
1/10/2022,2/11/2022,Yes,1,NL,259953,3.9
1/10/2022,2/17/2022,Yes,1,NL,259953,11.6
1/10/2022,2/18/2022,Yes,1,NL,259953,26.4
1/10/2022,2/19/2022,Yes,1,NL,259953,40.8
1/10/2022,2/26/2022,Yes,1,NL,259953,63
1/10/2022,2/27/2022,Yes,1,NL,259953,22.6
1/10/2022,3/2/2022,Yes,1,NL,259953,51.6
1/12/2022,1/12/2022,Yes,1,NL,260132,182.8
1/12/2022,1/13/2022,Yes,1,NL,260132,31.5
1/12/2022,1/16/2022,Yes,1,NL,260132,39.3
1/12/2022,1/18/2022,Yes,1,NL,260132,7.7
1/12/2022,1/20/2022,Yes,1,NL,260132,143.7
1/12/2022,1/21/2022,Yes,1,NL,260132,149.4
1/12/2022,1/22/2022,Yes,1,NL,260132,110.6
1/12/2022,1/23/2022,Yes,1,NL,260132,24.5
1/12/2022,1/24/2022,Yes,1,NL,260132,5.2
1/12/2022,1/25/2022,Yes,1,NL,260132,32.5
1/12/2022,1/26/2022,Yes,1,NL,260132,38.4
1/12/2022,4/30/2022,Yes,1,NL,260176,29.8
1/12/2022,5/18/2022,Yes,1,NL,260132,12.8
1/12/2022,5/19/2022,Yes,1,NL,260132,71.1
1/12/2022,5/31/2022,Yes,1,NL,260132,38.5
1/12/2022,6/1/2022,Yes,1,NL,260132,2
1/12/2022,7/1/2022,Yes,1,NL,260132,68.9
1/12/2022,7/2/2022,Yes,1,NL,260132,36.3
1/12/2022,7/3/2022,Yes,1,NL,260132,29.2
1/12/2022,7/6/2022,Yes,1,NL,260132,19.4
1/12/2022,7/10/2022,Yes,1,NL,260132,39.8
1/12/2022,7/16/2022,Yes,1,NL,260132,48.4
1/12/2022,7/30/2022,Yes,1,NL,260132,13.3
1/25/2022,1/26/2022,Yes,1,NL,261538,13.6
1/25/2022,2/1/2022,Yes,1,NL,261538,13.9
1/27/2022,2/9/2022,Yes,1,NL,261756,52.7
1/27/2022,2/13/2022,Yes,1,NL,261756,49.6
1/27/2022,2/14/2022,Yes,1,NL,261756,180.2
1/27/2022,2/15/2022,Yes,1,NL,261756,165.3
1/27/2022,2/16/2022,Yes,1,NL,261756,2.6
1/27/2022,3/4/2022,Yes,1,NL,261756,12.6
1/27/2022,3/7/2022,Yes,1,NL,261756,41.6
1/27/2022,3/8/2022,Yes,1,NL,261756,70.2
1/27/2022,3/9/2022,Yes,1,NL,261756,85.3
1/27/2022,3/10/2022,Yes,1,NL,261756,92.6
1/27/2022,3/17/2022,Yes,1,NL,261756,33.3
1/27/2022,3/18/2022,Yes,1,NL,261756,15.3
1/27/2022,3/19/2022,Yes,1,NL,261756,45.7
1/27/2022,3/20/2022,Yes,1,NL,261756,45
1/27/2022,3/30/2022,Yes,1,NL,261756,57.6
1/27/2022,3/31/2022,Yes,1,NL,261756,31.3
1/27/2022,4/8/2022,Yes,1,NL,261756,103.3
1/27/2022,4/9/2022,Yes,1,NL,261756,103.5
1/27/2022,4/10/2022,Yes,1,NL,261756,79.4
1/27/2022,4/11/2022,Yes,1,NL,261756,14
1/27/2022,4/13/2022,Yes,1,NL,261756,153.5
1/27/2022,4/14/2022,Yes,1,NL,261756,105.2
1/27/2022,4/21/2022,Yes,1,NL,261756,73.7
1/27/2022,4/22/2022,Yes,1,NL,261756,35
1/27/2022,5/22/2022,Yes,1,NL,261756,58.2
1/27/2022,5/27/2022,Yes,1,NL,261756,244
1/27/2022,5/29/2022,Yes,1,NL,261756,40.6
1/27/2022,6/6/2022,Yes,1,NL,261756,56.2
1/27/2022,6/8/2022,Yes,1,NL,261756,27.8
1/27/2022,6/10/2022,Yes,1,NL,261756,13.6
1/27/2022,6/11/2022,Yes,1,NL,261756,47.4
1/27/2022,6/13/2022,Yes,1,NL,261756,13.7
1/27/2022,6/15/2022,Yes,1,NL,261756,2.1
1/27/2022,6/16/2022,Yes,1,NL,261756,0.8
1/27/2022,6/17/2022,Yes,1,NL,261756,13.6
1/27/2022,6/18/2022,Yes,1,NL,261756,0.6
1/27/2022,6/20/2022,Yes,1,NL,261756,20
1/27/2022,6/21/2022,Yes,1,NL,261756,89.5
1/27/2022,6/27/2022,Yes,1,NL,261756,76.5
1/27/2022,6/28/2022,Yes,1,NL,261756,12.6
1/27/2022,6/29/2022,Yes,1,NL,261756,24.7
1/27/2022,6/30/2022,Yes,1,NL,261756,15.7
1/27/2022,7/1/2022,Yes,1,NL,261756,20.1
1/27/2022,7/3/2022,Yes,1,NL,261756,14
1/27/2022,7/4/2022,Yes,1,NL,261756,154.5
1/27/2022,7/5/2022,Yes,1,NL,261756,104.1
1/27/2022,7/6/2022,Yes,1,NL,261756,54
1/27/2022,7/7/2022,Yes,1,NL,261756,62.1
1/27/2022,7/8/2022,Yes,1,NL,261756,19.8
1/27/2022,7/9/2022,Yes,1,NL,261756,52.9
1/27/2022,7/17/2022,Yes,1,NL,261756,92.6
1/27/2022,7/18/2022,Yes,1,NL,261756,132.1
1/27/2022,7/19/2022,Yes,1,NL,261756,164.7
1/27/2022,7/21/2022,Yes,1,NL,261756,141.8
1/27/2022,7/22/2022,Yes,1,NL,261756,145.6
1/27/2022,7/23/2022,Yes,1,NL,261756,127.8
1/27/2022,8/1/2022,Yes,1,NL,261756,114.6
1/27/2022,8/2/2022,Yes,1,NL,261756,250.3
1/27/2022,8/3/2022,Yes,1,NL,261756,67.4
1/27/2022,8/4/2022,Yes,1,NL,261756,56.2
1/27/2022,8/8/2022,Yes,1,NL,261756,28.6
1/27/2022,8/9/2022,Yes,1,NL,261756,34.4
1/27/2022,8/13/2022,Yes,1,NL,261756,61.7
1/27/2022,8/14/2022,Yes,1,NL,261756,81.6
1/27/2022,9/5/2022,Yes,1,NL,261756,5.9
1/27/2022,9/6/2022,Yes,1,NL,261756,3.5
1/27/2022,9/16/2022,Yes,1,NL,261756,52.6
1/27/2022,9/21/2022,Yes,1,NL,261756,87.6
1/27/2022,9/22/2022,Yes,1,NL,261756,92.3
1/27/2022,9/23/2022,Yes,1,NL,261756,2.3
1/27/2022,9/24/2022,Yes,1,NL,261756,0.2
1/27/2022,9/25/2022,Yes,1,NL,261756,3
1/27/2022,9/27/2022,Yes,1,NL,261756,4
1/27/2022,9/29/2022,Yes,1,NL,261756,12
1/27/2022,9/30/2022,Yes,1,NL,261756,15.9
1/27/2022,10/1/2022,Yes,1,NL,261756,18.5
1/27/2022,10/8/2022,Yes,1,NL,261756,2.2
1/27/2022,10/9/2022,Yes,1,NL,261756,10.8
1/27/2022,10/18/2022,Yes,1,NL,261756,18.9
1/27/2022,10/19/2022,Yes,1,NL,261756,0.1
1/29/2022,7/22/2022,Yes,1,NL,261972,15.1
1/29/2022,8/3/2022,Yes,1,NL,261972,2.8
1/29/2022,8/29/2022,Yes,1,NL,261972,9
1/29/2022,8/30/2022,Yes,1,NL,261972,11.1
1/29/2022,8/31/2022,Yes,1,NL,261972,83
1/29/2022,9/2/2022,Yes,1,NL,261972,72.3
1/29/2022,9/5/2022,Yes,1,NL,261972,3.7
1/29/2022,9/7/2022,Yes,1,NL,261972,44.1
1/29/2022,9/9/2022,Yes,1,NL,261972,13.1
1/29/2022,9/12/2022,Yes,1,NL,261972,15.2
1/29/2022,9/13/2022,Yes,1,NL,261972,0.6
1/29/2022,9/14/2022,Yes,1,NL,261972,18.2
1/29/2022,9/19/2022,Yes,1,NL,261972,7.5
1/29/2022,9/22/2022,Yes,1,NL,261972,8.7
1/29/2022,9/23/2022,Yes,1,NL,261972,13.6
1/29/2022,9/28/2022,Yes,1,NL,261972,0.4
1/29/2022,10/5/2022,Yes,1,NL,261972,3.9
1/29/2022,10/6/2022,Yes,1,NL,261972,15.9
1/29/2022,10/7/2022,Yes,1,NL,261972,5.6
1/29/2022,10/10/2022,Yes,1,NL,261972,0.1
1/29/2022,10/13/2022,Yes,1,NL,261972,11.9
1/29/2022,10/18/2022,Yes,1,NL,261972,1.5
1/29/2022,10/19/2022,Yes,1,NL,261972,0.2
2/8/2022,2/8/2022,Yes,1,NL,263120,46.5
2/8/2022,2/9/2022,Yes,1,NL,263120,153.1
2/8/2022,2/10/2022,Yes,1,NL,263120,78.2
2/8/2022,2/11/2022,Yes,1,NL,263120,73
2/8/2022,2/12/2022,Yes,1,NL,263120,69.8
2/8/2022,2/16/2022,Yes,1,NL,263120,120.9
2/8/2022,2/17/2022,Yes,1,NL,263120,66
2/8/2022,2/18/2022,Yes,1,NL,263120,91
2/8/2022,2/19/2022,Yes,1,NL,263120,60.8
2/8/2022,2/20/2022,Yes,1,NL,263120,54.5
2/8/2022,2/21/2022,Yes,1,NL,263120,143.9
2/8/2022,2/22/2022,Yes,1,NL,263120,121.6
2/8/2022,2/23/2022,Yes,1,NL,263120,77.2
2/8/2022,2/25/2022,Yes,1,NL,263120,18.3
2/8/2022,2/26/2022,Yes,1,NL,263120,60.7
2/8/2022,2/27/2022,Yes,1,NL,263120,55.1
2/8/2022,2/28/2022,Yes,1,NL,263120,55
2/8/2022,3/1/2022,Yes,1,NL,263120,58.1
2/8/2022,3/3/2022,Yes,1,NL,263120,36.2
2/8/2022,3/8/2022,Yes,1,NL,263120,56.9
2/8/2022,3/9/2022,Yes,1,NL,263120,76.5
2/8/2022,3/10/2022,Yes,1,NL,263120,92.3
2/8/2022,3/11/2022,Yes,1,NL,263120,67.6
3/8/2022,5/3/2022,Yes,1,NL,266395,53.3
3/8/2022,5/4/2022,Yes,1,NL,266395,48.7
3/8/2022,5/5/2022,Yes,1,NL,266395,30.1
3/8/2022,5/6/2022,Yes,1,NL,266395,14.2
3/8/2022,5/9/2022,Yes,1,NL,266395,58.2
3/8/2022,5/10/2022,Yes,1,NL,266395,54.6
3/8/2022,5/11/2022,Yes,1,NL,266395,13.9
3/8/2022,5/12/2022,Yes,1,NL,266395,20
3/8/2022,9/30/2022,Yes,1,NL,266395,0.1
3/15/2022,3/16/2022,Yes,1,NL,267358,33.8
3/15/2022,3/17/2022,Yes,1,NL,267358,11.4
3/15/2022,3/23/2022,Yes,1,NL,267358,54
3/15/2022,3/24/2022,Yes,1,NL,267358,14.9
3/15/2022,3/25/2022,Yes,1,NL,267358,60.7
3/15/2022,3/31/2022,Yes,1,NL,267358,33.7
3/15/2022,4/13/2022,Yes,1,NL,267358,50.8
3/15/2022,4/26/2022,Yes,1,NL,267358,53.3
3/20/2022,7/28/2022,Yes,1,NL,268090,13.8
3/20/2022,8/1/2022,Yes,1,NL,268090,46.2
3/20/2022,8/2/2022,Yes,1,NL,268090,46.7
3/20/2022,8/3/2022,Yes,1,NL,268090,32.7
3/20/2022,8/4/2022,Yes,1,NL,268090,30.2
3/20/2022,8/5/2022,Yes,1,NL,268090,2
3/20/2022,8/6/2022,Yes,1,NL,268090,29.1
3/20/2022,8/7/2022,Yes,1,NL,268090,37.9
3/20/2022,8/8/2022,Yes,1,NL,268090,25.3
3/20/2022,8/9/2022,Yes,1,NL,268090,23.8
3/20/2022,8/10/2022,Yes,1,NL,268090,1.9
3/20/2022,8/22/2022,Yes,1,NL,268090,0.1
3/20/2022,8/24/2022,Yes,1,NL,268090,3.3
3/20/2022,8/25/2022,Yes,1,NL,268090,2.2
3/20/2022,9/9/2022,Yes,1,NL,268090,10.8
3/20/2022,9/17/2022,Yes,1,NL,268090,1.6
3/20/2022,9/25/2022,Yes,1,NL,268090,8.4
3/20/2022,9/26/2022,Yes,1,NL,268090,15.4
3/20/2022,9/27/2022,Yes,1,NL,268090,1
3/20/2022,9/28/2022,Yes,1,NL,268090,15.1
3/20/2022,9/30/2022,Yes,1,NL,268090,9
3/20/2022,10/1/2022,Yes,1,NL,268090,17
3/20/2022,10/2/2022,Yes,1,NL,268090,0.5
3/20/2022,10/3/2022,Yes,1,NL,268090,17.5
3/20/2022,10/4/2022,Yes,1,NL,268090,18.6
3/20/2022,10/12/2022,Yes,1,NL,268090,19
3/20/2022,10/17/2022,Yes,1,NL,268090,19.4
3/20/2022,10/18/2022,Yes,1,NL,268090,16.6
4/3/2022,4/10/2022,Yes,1,NL,269457,6.7
4/3/2022,4/10/2022,Yes,1,NL,269501,80.8
4/3/2022,4/11/2022,Yes,1,NL,269501,79.1
4/3/2022,4/12/2022,Yes,1,NL,269501,69.2
